X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	X7	Y7	ProbId7	X8	Y8	ProbId8	
1090.8	407.49	1	937.9	893.07	1	951.99	792.36	1	670.24	826.54	1	966.66	320.93	1	1030.2	885.89	1	955.6	927.63	1	1054.1	915.74	1
1094.8	412.46	1	943.58	891.22	1	959.21	793.09	1	667.24	824.54	1	967.04	319.61	1	1027.9	886.62	1	956.49	927.34	1	1062.5	909.27	1
1098.5	416.98	1	949.64	888.19	1	966.43	797.17	1	665.21	823.14	1	967.54	317.57	1	1024.7	887.39	1	957.15	927.25	1	1070.4	902.96	1
1102	421.46	1	955.2	885.15	1	973.01	801.81	1	662.48	821.4	1	968.47	315.17	1	1021.8	888.41	1	958.05	926.96	1	1076.2	898.13	1
1105.6	426.11	1	959.73	882.72	1	978.76	805.69	1	660.23	819.93	1	973.23	314.79	1	1020.5	888.73	1	959.7	926.61	1	1082.2	893.59	1
1109.1	430.58	1	963.81	880.49	1	984.24	810.04	1	658.68	818.81	1	981.28	313.52	1	1018.1	889.53	1	959.31	926.8	1	1088.6	889.17	1
1111.6	433.73	1	968.38	877.94	1	989.06	813.83	1	655.79	816.73	1	988.06	311.79	1	1016.3	890.12	1	960.07	926.86	1	1094	885.74	1
1114.9	437.96	1	971.73	876.05	1	993.17	817.15	1	652.94	814.31	1	994.4	310.03	1	1014.4	890.59	1	962.63	925.96	1	1098.9	882.91	1
1117.8	441.42	1	975.57	873.79	1	997.29	820.59	1	650.3	812.54	1	999.52	308.82	1	1012.8	891.07	1	964.37	925.46	1	1104.3	879.72	1
1120.2	444.4	1	977.97	872.48	1	1000.6	823.21	1	648.33	811.17	1	1003.2	308.03	1	1009.6	891.74	1	964.88	925.51	1	1108.6	877.41	1
1122.2	446.82	1	980.97	870.74	1	1004.7	825.49	1	646.22	809.71	1	1007.3	307.61	1	1006.6	893.42	1	965.82	925.38	1	1117.2	875.37	1
1124.1	449.11	1	983.22	869.47	1	1011.7	823.76	1	644.01	807.38	1	1012.9	306.32	1	996.67	895.62	1	965.32	925.77	1	1125.9	873.3	1
1126.3	451.65	1	985.34	868.47	1	1024.4	819.7	1	641.08	803.13	1	1017.5	304.73	1	985.2	896	1	966.53	925.49	1	1133.2	868.87	1
1128.4	454.09	1	987.26	867.19	1	1038.2	814.28	1	636.8	796.66	1	1021.9	303.21	1	978.05	896.92	1	968.67	925.33	1	1139.9	862.06	1
1130.5	456.62	1	988.82	862.95	1	1050.3	808.71	1	633.4	791.74	1	1025.9	302.2	1	969.81	898.13	1	973.4	926.45	1	1144.6	856.77	1
1132.3	458.59	1	985.72	860.28	1	1064.1	802.58	1	630.05	786.98	1	1032.3	306.77	1	962.16	898.87	1	981.22	927.59	1	1149.8	850.65	1
1134.2	460.9	1	980.23	857.32	1	1074.7	797.15	1	627.13	782.48	1	1045	316.15	1	955.61	899.75	1	989.6	927.41	1	1154.4	845.33	1
1136.1	463.75	1	973.87	854.55	1	1084.1	792.47	1	623.86	777.65	1	1058.8	326.75	1	948.83	900.27	1	996.46	927.69	1	1158.5	840.72	1
1137.8	469.97	1	967.54	851.8	1	1092.9	788.35	1	621.24	773.9	1	1069.6	334.86	1	943.36	900.81	1	1005.6	928.5	1	1162.2	836.7	1
1141	479.81	1	962.45	850.21	1	1100.3	785	1	618.67	770.41	1	1084.1	344.95	1	938.56	901.15	1	1010.4	928.87	1	1165.9	832.41	1
1143.2	488.32	1	958.53	849.31	1	1105.9	777.66	1	616.35	767.25	1	1099.4	357.08	1	932.89	901.65	1	1015.8	928.83	1	1169.6	828.78	1
1145.2	497.49	1	953.54	848.13	1	1101.4	768.08	1	614.69	764.88	1	1114.3	367.36	1	928.66	901.79	1	1023.5	930.37	1	1172.4	825.6	1
1146.9	505.49	1	947.95	846.8	1	1094.6	757.59	1	612.49	761.93	1	1127.9	377.34	1	923.85	902.12	1	1036.6	931.48	1	1176.2	821.48	1
1148.1	511.89	1	941.04	847.18	1	1089.1	748.8	1	610.61	759.61	1	1140.3	386.83	1	916.53	900.18	1	1049.8	932.21	1	1178.7	818.77	1
